UploadLink,BCIPN,Description,Level,Type,Username,bcipnParent,SrNo,ComputedRohsStatus,Justification,BOMUploadDate,ParentSrNo,Site,cpkey,JustificationForRoHSParent,comments
MS4e_BOM,2806111,"SCREW,MACHINE,# 6-32X .50,HSC-HD,HEXS,CRES,PSVT",4,"Bulk Costed",pablo.diaz,B41902,2806111_288,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.2806111,NULL,NULL
MS4e_BOM,2806147,"SCREW,MACHINE;SCREW,MACHINE;     # 6-32X  .62,HSC -HD,HEXS,CRES,PSVT,",4,Purchased,pablo.diaz,B41902,2806147_289,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.2806147,NULL,NULL
MS4e_BOM,2807025,"SET SCREW (LEAD SCREW)",4,"Bulk Costed",pablo.diaz,B41902,2807025_290,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.2807025,NULL,NULL
MS4e_BOM,2837031,"E .125 CRES PA",4,Purchased,pablo.diaz,B41902,2837031_291,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.2837031,NULL,NULL
MS4e_BOM,2839105,"SCREW,SELF-LOCK;SCREW,SELF-LOCK;  # 6-32X  .25,PAN -HD,XREC,CRES,PSVT,",4,Purchased,pablo.diaz,B41902,2839105_292,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.2839105,NULL,NULL
MS4e_BOM,2851474,"&SCREW, MACHINE",4,Purchased,pablo.diaz,B41902,2851474_293,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.2851474,NULL,NULL
MS4e_BOM,2852095,"SCREW,S/L,#6-32 X .50L,PNH",4,"Bulk Costed",pablo.diaz,B41902,2852095_294,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.2852095,NULL,NULL
MS4e_BOM,2852454,"SCREW,MACHINE;4-40 X  .25, UF82-HD, XREC, CRES, PSVT",4,"Bulk Costed",pablo.diaz,B41902,2852454_295,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.2852454,NULL,NULL
MS4e_BOM,8301948,"SCREW,MACHINE;SCREW,BINDER,SS,2-56X7/16",4,"Bulk Costed",pablo.diaz,B41902,8301948_296,Compliant,NULL,NULL,B41902_244,Miami,MS4e.B23007.B40643.B41902.8301948,NULL,NULL
MS4e_BOM,B42751,"CP,HOUSING, LED, MS4E",3,Purchased,pablo.diaz,B40643,B42751_297,"Partial Fail",NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.B42751,NULL,NULL
MS4e_BOM,2821010,"NUT,SELF-LOCK #",3,"Bulk Costed",pablo.diaz,B40643,2821010_298,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2821010,NULL,NULL
MS4e_BOM,2822009,"NUT,HEX;# 6-32UNC X .312AF X.109THK,BRS ,NIPL,/",3,"Bulk Costed",pablo.diaz,B40643,2822009_299,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2822009,NULL,NULL
MS4e_BOM,2827052,"WASHER,FLAT;# 6,.156IDX .250ODX.062THK,WNYL,    ,",3,"Bulk Costed",pablo.diaz,B40643,2827052_300,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2827052,NULL,NULL
MS4e_BOM,2827134,"WSHR,FLT,#6,.156ID X .375OD X",3,"Bulk Costed",pablo.diaz,B40643,2827134_301,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2827134,NULL,NULL
MS4e_BOM,2827147,"06,.156IDX .312ODX.036THK,CRES,",3,"Bulk Costed",pablo.diaz,B40643,2827147_302,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2827147,NULL,NULL
MS4e_BOM,2839105,"SCREW,SELF-LOCK;SCREW,SELF-LOCK;  # 6-32X  .25,PAN -HD,XREC,CRES,PSVT,",3,Purchased,pablo.diaz,B40643,2839105_303,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2839105,NULL,NULL
MS4e_BOM,2842071,"SPACER,TAPPED, # 6-32 X  .875 LG X .250 HEX,CRES,PSVT",3,Purchased,pablo.diaz,B40643,2842071_304,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2842071,NULL,NULL
MS4e_BOM,2852001,"HARDWARE,METRIC, MACH SCREW,",3,"Bulk Costed",pablo.diaz,B40643,2852001_305,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2852001,NULL,NULL
MS4e_BOM,2852093,"SCREW,#6-32X0.38 PAN HEAD, XREC",3,"Bulk Costed",pablo.diaz,B40643,2852093_306,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2852093,NULL,NULL
MS4e_BOM,2852318,"WASHER,FLAT #10",3,"Bulk Costed",pablo.diaz,B40643,2852318_307,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.2852318,NULL,NULL
MS4e_BOM,6011001,"WIRE TIE,4.0L X .10W,3/4 BUNDLE DIA,NYLON ROHS CO",3,Purchased,pablo.diaz,B40643,6011001_308,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.6011001,NULL,NULL
MS4e_BOM,6011019,"WIRE TIE, MOUNT .51L X .33W",3,"Bulk Costed",pablo.diaz,B40643,6011019_309,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.6011019,NULL,NULL
MS4e_BOM,6027284,"WIRE TIE,MOUNT .75X.75 ADH BACK",3,Purchased,pablo.diaz,B40643,6027284_310,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.6027284,NULL,NULL
MS4e_BOM,6028733,"CBL CLAMP, CBL CLAMP",3,"Bulk Costed",pablo.diaz,B40643,6028733_311,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.6028733,NULL,NULL
MS4e_BOM,6028788,"CBL CLAMP,WIRE HARNESS, RIVET/SCREW MT, 1/4"" DIA CBL",3,"Bulk Costed",pablo.diaz,B40643,6028788_312,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.6028788,NULL,NULL
MS4e_BOM,774266,"SCREW,MACHINE,#6-32 X .50L, NYLOK, SHCS, VR PER BCI SPEC 774159",3,"Bulk Costed",pablo.diaz,B40643,774266_313,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.774266,NULL,NULL
MS4e_BOM,8302260,"SI ONLY,WASHER,SS INTERNAL TOOTH LOCK #6",3,"Bulk Costed",pablo.diaz,B40643,8302260_314,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.8302260,NULL,NULL
MS4e_BOM,8304959,"SCREW, MACHINE, 6-32 X .3IL, CRES.",3,"Bulk Costed",pablo.diaz,B40643,8304959_315,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.8304959,NULL,NULL
MS4e_BOM,8305629,"MISC MECH CMPNT;LOCKNUT,SS,ELASTIC,#2-56 H37SS#02",3,"Bulk Costed",pablo.diaz,B40643,8305629_316,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.8305629,NULL,NULL
MS4e_BOM,8305631,"MISC MECH CMPNT;LOCKNUT,SS,ELASTIC,#6-32 H37SS#06",3,"Bulk Costed",pablo.diaz,B40643,8305631_317,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.8305631,NULL,NULL
MS4e_BOM,8307584,"SI ONLY,NUT,SS,HEX,KEP,#6",3,"Bulk Costed",pablo.diaz,B40643,8307584_318,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.8307584,NULL,NULL
MS4e_BOM,8309791,"HARDWARE,MISC;BUMPON,RBR,CLEAR,.31ODX.085THK",3,"Bulk Costed",pablo.diaz,B40643,8309791_319,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.8309791,NULL,NULL
MS4e_BOM,8321248,"Screw, Pan, SS, 10-32 x .38, Self-Lock",3,Purchased,pablo.diaz,B40643,8321248_320,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.8321248,NULL,NULL
MS4e_BOM,8321260,"WASHER, FLAT, NYLON, .194ID",3,"Bulk Costed",pablo.diaz,B40643,8321260_321,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.8321260,NULL,NULL
MS4e_BOM,9911425,"CHUCK LOCKING RING",3,Purchased,pablo.diaz,B40643,9911425_322,Compliant,NULL,NULL,B40643_135,Miami,MS4e.B23007.B40643.9911425,NULL,NULL
MS4e_BOM,B42736,"ASSY,WASTEBAG & FRAME MS4E",2,Manufactured,pablo.diaz,B23007,B42736_323,"PN Not Found",NULL,NULL,B23007_29,Miami,MS4e.B23007.B42736,NULL,NULL
MS4e_BOM,A35932,"CP,SPACER .188ID X.250 OD X .080",3,Purchased,pablo.diaz,B42736,A35932_324,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.A35932,NULL,NULL
MS4e_BOM,A36909,S/A;,3,Purchased,pablo.diaz,B42736,A36909_325,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.A36909,NULL,NULL
MS4e_BOM,A40194,"CP,GASKET,BAG,WASTE,SI,MS3",3,Purchased,pablo.diaz,B42736,A40194_326,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.A40194,NULL,NULL
MS4e_BOM,A56105,"WASHER,SHLDR;",3,Purchased,pablo.diaz,B42736,A56105_327,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.A56105,NULL,NULL
MS4e_BOM,B16800,"ASSY,PCB, WASTE SENSOR TOP, MS4E",3,Purchased,pablo.diaz,B42736,B16800_328,"PN Not Found",NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.B16800,NULL,NULL
MS4e_BOM,B16801,"ASSY,PCB, WASTE SENSOR BOT, MS4E",3,Purchased,pablo.diaz,B42736,B16801_329,"PN Not Found",NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.B16801,NULL,NULL
MS4e_BOM,B37808,"SOLDER,WIRE, LEAD FREE, 0.032"" DIA, 1LB",3,Purchased,pablo.diaz,B42736,B37808_330,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.B37808,NULL,NULL
MS4e_BOM,B43624,"UCS, WASTEBAG, MS4E",3,Manufactured,pablo.diaz,B42736,B43624_331,"PN Not Found",NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.B43624,NULL,NULL
MS4e_BOM,B16800,"ASSY,PCB, WASTE SENSOR TOP, MS4E",4,Purchased,pablo.diaz,B43624,B16800_332,"PN Not Found",NULL,NULL,B43624_331,Miami,MS4e.B23007.B42736.B43624.B16800,NULL,NULL
MS4e_BOM,B16801,"ASSY,PCB, WASTE SENSOR BOT, MS4E",4,Purchased,pablo.diaz,B43624,B16801_333,"PN Not Found",NULL,NULL,B43624_331,Miami,MS4e.B23007.B42736.B43624.B16801,NULL,NULL
MS4e_BOM,B45795,"tape,elect,abrsv res,6""w,uhmw",3,Purchased,pablo.diaz,B42736,B45795_334,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.B45795,NULL,NULL
MS4e_BOM,1601018,"ADHES,LOCTITE 242-31 (KEY FIT G",3,Purchased,pablo.diaz,B42736,1601018_335,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.1601018,NULL,NULL
MS4e_BOM,1601056,"SEALANT,PIPE,LOCTITE W/TEFLON",3,Purchased,pablo.diaz,B42736,1601056_336,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.1601056,NULL,NULL
MS4e_BOM,1601072,"ADHESIVE 5MIN. EPOXY",3,"Bulk Costed",pablo.diaz,B42736,1601072_337,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.1601072,NULL,NULL
MS4e_BOM,2523062,"O-RING,.187 ID X .050 W, ETHY-P",3,"Bulk Costed",pablo.diaz,B42736,2523062_338,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2523062,NULL,NULL
MS4e_BOM,2806090,"SCREW,MACHINE, #6-32 X .50,",3,"Bulk Costed",pablo.diaz,B42736,2806090_339,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2806090,NULL,NULL
MS4e_BOM,2806117,"SCREW,MACH, #6-32 X 1.00,",3,Purchased,pablo.diaz,B42736,2806117_340,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2806117,NULL,NULL
MS4e_BOM,2822003,"NUT,HEX, #4-40UNC X .250AF X",3,Purchased,pablo.diaz,B42736,2822003_341,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2822003,NULL,NULL
MS4e_BOM,2827052,"WASHER,FLAT;# 6,.156IDX .250ODX.062THK,WNYL,    ,",3,"Bulk Costed",pablo.diaz,B42736,2827052_342,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2827052,NULL,NULL
MS4e_BOM,2827133,"WASHER, FLAT #4,0.125I.D.X0.312O.D",3,"Bulk Costed",pablo.diaz,B42736,2827133_343,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2827133,NULL,NULL
MS4e_BOM,2827134,"WSHR,FLT,#6,.156ID X .375OD X",3,"Bulk Costed",pablo.diaz,B42736,2827134_344,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2827134,NULL,NULL
MS4e_BOM,2830011,GROMMET,3,Purchased,pablo.diaz,B42736,2830011_345,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2830011,NULL,NULL
MS4e_BOM,2830014,".375 ID X .625 OD X .250THK RUB",3,Purchased,pablo.diaz,B42736,2830014_346,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2830014,NULL,NULL
MS4e_BOM,2839105,"SCREW,SELF-LOCK;SCREW,SELF-LOCK;  # 6-32X  .25,PAN -HD,XREC,CRES,PSVT,",3,Purchased,pablo.diaz,B42736,2839105_347,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2839105,NULL,NULL
MS4e_BOM,2842007,"SPACER,TAPPED,#6-32 X .875LG X",3,Purchased,pablo.diaz,B42736,2842007_348,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.2842007,NULL,NULL
MS4e_BOM,383607,"CP;LOCATOR, SENSOR, MAG, MS3",3,Purchased,pablo.diaz,B42736,383607_349,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.383607,NULL,NULL
MS4e_BOM,383610,"CP;HOUSING, WASTEBAG, TOP, MS3",3,Purchased,pablo.diaz,B42736,383610_350,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.383610,NULL,NULL
MS4e_BOM,383611,"CP;HOUSING, WASTEBAG, BOTTOM",3,Purchased,pablo.diaz,B42736,383611_351,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.383611,NULL,NULL
MS4e_BOM,383616,"WASHER,SPCL;WSHR,NYL,1.13OD,0.63ID,0.060",3,"Bulk Costed",pablo.diaz,B42736,383616_352,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.383616,NULL,NULL
MS4e_BOM,6232086,"FTG,HB,UNION .062ID TO 10-32TH",3,Purchased,pablo.diaz,B42736,6232086_353,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.6232086,NULL,NULL
MS4e_BOM,6232359,"FTG,T 10-32 PORTS,ADJ BRASS,CRE",3,"Bulk Costed",pablo.diaz,B42736,6232359_354,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.6232359,NULL,NULL
MS4e_BOM,628630,"NUT,SPCL;LOCKNUT, 6-32 HEX NYLON-INSERT, 18-8 SS, 1/2 HEIGHT",3,Purchased,pablo.diaz,B42736,628630_355,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.628630,NULL,NULL
MS4e_BOM,8301963,"SCREW,MACHINE;SCR,SS,PH,FLAT HEAD 6-32 X 1/4",3,"Bulk Costed",pablo.diaz,B42736,8301963_356,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.8301963,NULL,NULL
MS4e_BOM,8305631,"MISC MECH CMPNT;LOCKNUT,SS,ELASTIC,#6-32 H37SS#06",3,"Bulk Costed",pablo.diaz,B42736,8305631_357,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.8305631,NULL,NULL
MS4e_BOM,8320432,"ASSY;ASSY, WASTEBAG, MS3",3,Purchased,pablo.diaz,B42736,8320432_358,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.8320432,NULL,NULL
MS4e_BOM,8320944,"GASKET;GASKET,WASTEBAG,KALREZ",4,Purchased,pablo.diaz,8320432,8320944_359,Compliant,NULL,NULL,8320432_358,Miami,MS4e.B23007.B42736.8320432.8320944,NULL,NULL
MS4e_BOM,8320945,"FTG,MISC;FITTING,INTERNAL,WAST",4,Purchased,pablo.diaz,8320432,8320945_360,"Partial Fail",NULL,NULL,8320432_358,Miami,MS4e.B23007.B42736.8320432.8320945,"Justified By ROHS Parent",NULL
MS4e_BOM,8320946,"NUT,SPCL;NUT,WASTEBAG,MS3",4,Purchased,pablo.diaz,8320432,8320946_361,Compliant,NULL,NULL,8320432_358,Miami,MS4e.B23007.B42736.8320432.8320946,NULL,NULL
MS4e_BOM,8320560,"CABLE,SPILL SENSOR,WSTEBAG,ASSY MS",3,Purchased,pablo.diaz,B42736,8320560_362,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.8320560,NULL,NULL
MS4e_BOM,8320893,"SENSOR,HALL-EFFECT,LIN.RATIO,WSTBA",3,"Bulk Costed",pablo.diaz,B42736,8320893_363,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.8320893,NULL,NULL
MS4e_BOM,8321130,"FTG,NIPPLE,BR,10-32X.170ID,WASTEBA",3,"Bulk Costed",pablo.diaz,B42736,8321130_364,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.8321130,NULL,NULL
MS4e_BOM,8321132,"TBG, NORPRENE, 1/8IDX1/4OD,WASTEBA",3,Purchased,pablo.diaz,B42736,8321132_365,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.8321132,NULL,NULL
MS4e_BOM,9911797,"MAGNET, IRON/BORON, 12.5DIA X 5M",3,"Bulk Costed",pablo.diaz,B42736,9911797_366,Compliant,NULL,NULL,B42736_323,Miami,MS4e.B23007.B42736.9911797,NULL,NULL
MS4e_BOM,B42748,"ASSY,PUMP, METERING, MS4E, PPS COVER",2,Manufactured,pablo.diaz,B23007,B42748_367,"PN Not Found",NULL,NULL,B23007_29,Miami,MS4e.B23007.B42748,NULL,NULL
MS4e_BOM,B43662,"METERING PUMP STAND",3,Purchased,pablo.diaz,B42748,B43662_368,"PN Not Found",NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.B43662,NULL,NULL
MS4e_BOM,2852301,"SCREW,SET:6-32 X 1-1/4 LG, HEX, CRES, PSVT, CUP PT",3,"Bulk Costed",pablo.diaz,B42748,2852301_369,"Partial Fail",NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.2852301,NULL,NULL
MS4e_BOM,A35583,"CP,RETAINER, O RING, MP, MS3",3,Purchased,pablo.diaz,B42748,A35583_370,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.A35583,NULL,NULL
MS4e_BOM,A45798,"SCREW,MACHINE;",3,Purchased,pablo.diaz,B42748,A45798_371,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.A45798,NULL,NULL
MS4e_BOM,A85405,"CP,SPACER,BEARING REPLACEMENT,METERING PUMP,MS4",3,Purchased,pablo.diaz,B42748,A85405_372,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.A85405,NULL,NULL
MS4e_BOM,A85428,"CP,SPACER, BEARING, METERING PUMP, MS4",3,Purchased,pablo.diaz,B42748,A85428_373,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.A85428,NULL,NULL
MS4e_BOM,B26988,"SPRING,CPRSN, MUSIC WIRE, .500OD X .75 LG X .031 W, TRIVALENT",3,Purchased,pablo.diaz,B42748,B26988_374,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.B26988,NULL,NULL
MS4e_BOM,B27917,"ASSY,PRESS SNSR,CBL & PCB, PUMP,MS4E",3,Manufactured,pablo.diaz,B42748,B27917_375,"PN Not Found",NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.B27917,NULL,NULL
MS4e_BOM,B40059,"CBL ASSY,PRESSURE SENSOR, MS4E",4,Manufactured,pablo.diaz,B27917,B40059_376,"PN Not Found",NULL,NULL,B27917_375,Miami,MS4e.B23007.B42748.B27917.B40059,NULL,NULL
MS4e_BOM,2104318,"CONTACT,MULTI-USE,",5,Purchased,pablo.diaz,B40059,2104318_377,Compliant,NULL,NULL,B40059_376,Miami,MS4e.B23007.B42748.B27917.B40059.2104318,NULL,NULL
MS4e_BOM,2121415,"RCPT,DISCRETE WIRE,&SKT,DISCRE",5,"Bulk Costed",pablo.diaz,B40059,2121415_378,Compliant,NULL,NULL,B40059_376,Miami,MS4e.B23007.B42748.B27917.B40059.2121415,NULL,NULL
MS4e_BOM,3102021,"TUBING,HEAT SHRINK, .25 ID,",5,Purchased,pablo.diaz,B40059,3102021_379,Compliant,NULL,NULL,B40059_376,Miami,MS4e.B23007.B42748.B27917.B40059.3102021,NULL,NULL
MS4e_BOM,3102040,"SLEEVING,POLYOLEFIN #1/16",5,Purchased,pablo.diaz,B40059,3102040_380,Compliant,NULL,NULL,B40059_376,Miami,MS4e.B23007.B42748.B27917.B40059.3102040,NULL,NULL
MS4e_BOM,6005002,"CABLE, SHIELDED",5,"Bulk Costed",pablo.diaz,B40059,6005002_381,Compliant,NULL,NULL,B40059_376,Miami,MS4e.B23007.B42748.B27917.B40059.6005002,NULL,NULL
MS4e_BOM,6009103,"WIRE MARKER,#   3, 9 X 2 CARD,1/4 X  .5 MARKERS",5,Purchased,pablo.diaz,B40059,6009103_382,Compliant,NULL,NULL,B40059_376,Miami,MS4e.B23007.B42748.B27917.B40059.6009103,NULL,NULL
MS4e_BOM,624835,"LBL,BLANK,THERMAL TRANSFER",5,"Bulk Costed",pablo.diaz,B40059,624835_383,Compliant,NULL,NULL,B40059_376,Miami,MS4e.B23007.B42748.B27917.B40059.624835,NULL,NULL
MS4e_BOM,A80946,"DSGN STD,PEC REQUIREMENTS FOR CONTRACT MANUFACTURERS",5,Reference,pablo.diaz,B40059,A80946_384,"Out Of Scope",Document,NULL,B40059_376,Miami,MS4e.B23007.B42748.B27917.B40059.A80946,NULL,NULL
MS4e_BOM,B40094,"RING,RETAIN,EXT,INTERNAL TEETH, 0.45IN OD, STEEL, BLACK",4,Purchased,pablo.diaz,B27917,B40094_385,Compliant,NULL,NULL,B27917_375,Miami,MS4e.B23007.B42748.B27917.B40094,NULL,NULL
MS4e_BOM,B33757,"DSGN STD,ROHS STATEMENT FOR ASSEMBLIES",4,Reference,pablo.diaz,B27917,B33757_386,"Out Of Scope",NULL,NULL,B27917_375,Miami,MS4e.B23007.B42748.B27917.B33757,NULL,NULL
MS4e_BOM,A80946,"DSGN STD,PEC REQUIREMENTS FOR CONTRACT MANUFACTURERS",5,Reference,pablo.diaz,B33757,A80946_387,"Out Of Scope",Document,NULL,B33757_386,Miami,MS4e.B23007.B42748.B27917.B33757.A80946,NULL,NULL
MS4e_BOM,9909266,"XDCR, VAC/PRESS; SENSOR 0",4,Purchased,pablo.diaz,B27917,9909266_388,Compliant,NULL,NULL,B27917_375,Miami,MS4e.B23007.B42748.B27917.9909266,NULL,NULL
MS4e_BOM,B27916,"PWB(2),MS4E PRESSURE SENSOR",4,Purchased,pablo.diaz,B27917,B27916_389,Compliant,NULL,NULL,B27917_375,Miami,MS4e.B23007.B42748.B27917.B27916,NULL,NULL
MS4e_BOM,B27918,"SCHEM DIAG,PCB, PRESSURE SENSOR MS4E",4,Reference,pablo.diaz,B27917,B27918_390,"Out Of Scope",NULL,NULL,B27917_375,Miami,MS4e.B23007.B42748.B27917.B27918,NULL,NULL
MS4e_BOM,A80946,"DSGN STD,PEC REQUIREMENTS FOR CONTRACT MANUFACTURERS",4,Reference,pablo.diaz,B27917,A80946_391,"Out Of Scope",Document,NULL,B27917_375,Miami,MS4e.B23007.B42748.B27917.A80946,NULL,NULL
MS4e_BOM,B28884,"ASSY,TESTED,METERING PUMP,MS4E",3,Purchased,pablo.diaz,B42748,B28884_392,"PN Not Found",NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.B28884,NULL,NULL
MS4e_BOM,B43623,"PLANNING BILL,UCS, METERING PUMP, MS4E",3,Manufactured,pablo.diaz,B42748,B43623_393,"PN Not Found",NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.B43623,NULL,NULL
MS4e_BOM,B28884,"ASSY,TESTED,METERING PUMP,MS4E",4,Purchased,pablo.diaz,B43623,B28884_394,"PN Not Found",NULL,NULL,B43623_393,Miami,MS4e.B23007.B42748.B43623.B28884,NULL,NULL
MS4e_BOM,1601065,"ADHESIVE/SEALANT LOC.222-31",3,Purchased,pablo.diaz,B42748,1601065_395,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.1601065,NULL,NULL
MS4e_BOM,2429501,"LBL,ASSY IDENT;REV LEVEL",3,Manufactured,pablo.diaz,B42748,2429501_396,"PN Not Found",NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.2429501,NULL,NULL
MS4e_BOM,0508076,"OFCE SPLS,OFCE SPLS, LABEL,BLANK,1.0X.5,WHT VINYL",4,"Bulk Costed",pablo.diaz,2429501,0508076_397,Compliant,NULL,NULL,2429501_396,Miami,MS4e.B23007.B42748.2429501.0508076,NULL,NULL
MS4e_BOM,2839105,"SCREW,SELF-LOCK;SCREW,SELF-LOCK;  # 6-32X  .25,PAN -HD,XREC,CRES,PSVT,",3,Purchased,pablo.diaz,B42748,2839105_398,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.2839105,NULL,NULL
MS4e_BOM,5827047,"HDWR,METRIC; WASHER,FLAT, M6 ST ST-MK MISC",3,"Bulk Costed",pablo.diaz,B42748,5827047_399,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.5827047,NULL,NULL
MS4e_BOM,6232058,"FITTING,HOSE BARB",3,Purchased,pablo.diaz,B42748,6232058_400,"No Compliance Data",NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.6232058,NULL,NULL
MS4e_BOM,774640,"CP;COVER,DIAPHRAGM,MET.PUMP,MS3,PPS",3,Purchased,pablo.diaz,B42748,774640_401,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.774640,NULL,NULL
MS4e_BOM,774641,"CP;DIAPHRAGM,METERING  PUMP, MS3",3,Purchased,pablo.diaz,B42748,774641_402,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.774641,NULL,NULL
MS4e_BOM,774642,"CP;GASKET,BACKING,DIAPHRAGM MS3",3,Purchased,pablo.diaz,B42748,774642_403,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.774642,NULL,NULL
MS4e_BOM,8302142,"SCR, SS, SET, 632 X 1/4, CUPPT",3,"Bulk Costed",pablo.diaz,B42748,8302142_404,Compliant,NULL,NULL,B42748_367,Miami,MS4e.B23007.B42748.8302142,NULL,NULL
